photo_path,gesture_label,keypoints_left,keypoints_right
datasets/Mirar_Arriba_0.png,Mirar_Arriba,"[(0.32934603095054626, 0.2630014717578888, 2.239442125073765e-07), (0.3610927164554596, 0.23946642875671387, -0.013914679177105427), (0.37701600790023804, 0.19606700539588928, -0.01844669319689274), (0.3845963478088379, 0.15493394434452057, -0.022036461159586906), (0.3937418460845947, 0.12493865191936493, -0.02569187991321087), (0.35843145847320557, 0.14323639869689941, -0.011117441579699516), (0.3659675717353821, 0.09363526105880737, -0.021478915587067604), (0.3690918982028961, 0.06215541064739227, -0.02982930652797222), (0.3709013760089874, 0.0353533998131752, -0.0358215756714344), (0.33746737241744995, 0.1381748616695404, -0.011698476038873196), (0.3413943350315094, 0.08190308511257172, -0.021055513992905617), (0.34420809149742126, 0.04452819377183914, -0.029322901740670204), (0.3463384211063385, 0.013440877199172974, -0.03530591353774071), (0.31700289249420166, 0.14415568113327026, -0.01430799812078476), (0.31805530190467834, 0.09109408408403397, -0.02462291717529297), (0.3210151791572571, 0.05610160529613495, -0.033203378319740295), (0.3245132565498352, 0.026897653937339783, -0.039001163095235825), (0.2960607409477234, 0.1588665395975113, -0.018132008612155914), (0.28743016719818115, 0.12149298191070557, -0.02938389778137207), (0.2826799750328064, 0.0938912034034729, -0.0360620841383934), (0.2796068787574768, 0.0676577091217041, -0.040202680975198746)]","[(0.5482543110847473, 0.2593677341938019, 2.1136307282176858e-07), (0.5146605968475342, 0.24470987915992737, -0.013602940365672112), (0.49031078815460205, 0.20778724551200867, -0.019624890759587288), (0.47772204875946045, 0.17085306346416473, -0.024887477979063988), (0.46502020955085754, 0.14131927490234375, -0.029774289578199387), (0.503049910068512, 0.14508605003356934, -0.007468617055565119), (0.4968039095401764, 0.09872362017631531, -0.018097268417477608), (0.4926346242427826, 0.06923427432775497, -0.027884280309081078), (0.48946571350097656, 0.04193852096796036, -0.035237867385149), (0.5218705534934998, 0.13568219542503357, -0.009386302903294563), (0.5146700739860535, 0.0805603414773941, -0.018244929611682892), (0.5091823935508728, 0.045141108334064484, -0.027190981432795525), (0.503847062587738, 0.013658091425895691, -0.033895187079906464), (0.5407983660697937, 0.13736049830913544, -0.013645642437040806), (0.5368140339851379, 0.08471668511629105, -0.023022634908556938), (0.5334075093269348, 0.05093657970428467, -0.02976004220545292), (0.5290412902832031, 0.020553261041641235, -0.03471052646636963), (0.5606692433357239, 0.14754502475261688, -0.019433455541729927), (0.5607894659042358, 0.10775823891162872, -0.027908150106668472), (0.5602811574935913, 0.08143440634012222, -0.03148521110415459), (0.5586817860603333, 0.05702955275774002, -0.03397165611386299)]"
datasets/Mirar_Arriba_1.png,Mirar_Arriba,"[(0.32913312315940857, 0.2653976082801819, 2.1438646058413724e-07), (0.36052921414375305, 0.2414553165435791, -0.013686483725905418), (0.37665611505508423, 0.19740629196166992, -0.01805482991039753), (0.3850350081920624, 0.15565167367458344, -0.02158329449594021), (0.39446330070495605, 0.1254138946533203, -0.025175685063004494), (0.35778042674064636, 0.1446557193994522, -0.01028385479003191), (0.36539512872695923, 0.09538757055997849, -0.020670777186751366), (0.36883866786956787, 0.06418019533157349, -0.029153339564800262), (0.37123212218284607, 0.03744729608297348, -0.03527813032269478), (0.3370288610458374, 0.1394708901643753, -0.01097103487700224), (0.34075674414634705, 0.08370561897754669, -0.02028520405292511), (0.34362125396728516, 0.04716033488512039, -0.028496837243437767), (0.34599950909614563, 0.016642242670059204, -0.034430306404829025), (0.31666919589042664, 0.1454312801361084, -0.013741892762482166), (0.3174207806587219, 0.0923200249671936, -0.024106571450829506), (0.3202473521232605, 0.05728974938392639, -0.03245081380009651), (0.32374143600463867, 0.027686789631843567, -0.038097962737083435), (0.2958443760871887, 0.1603437066078186, -0.01773965172469616), (0.287211537361145, 0.12298639118671417, -0.029054224491119385), (0.2823120951652527, 0.09533543884754181, -0.03555670008063316), (0.27910134196281433, 0.06889987736940384, -0.03957371413707733)]","[(0.548203706741333, 0.25888317823410034, 2.0847909354415606e-07), (0.5136591196060181, 0.2454063892364502, -0.014278674498200417), (0.4891023337841034, 0.2077464461326599, -0.020001091063022614), (0.47679203748703003, 0.1696784496307373, -0.024815768003463745), (0.46385717391967773, 0.14002877473831177, -0.029244253411889076), (0.502130925655365, 0.14520502090454102, -0.006954696029424667), (0.49555861949920654, 0.09875456988811493, -0.017245998606085777), (0.49189072847366333, 0.0694185197353363, -0.026941651478409767), (0.48910826444625854, 0.04174928367137909, -0.03424779325723648), (0.5212182402610779, 0.13564491271972656, -0.008277405053377151), (0.5139458775520325, 0.08104515820741653, -0.016760656610131264), (0.508630633354187, 0.04578818380832672, -0.025622954592108727), (0.5035361647605896, 0.014079868793487549, -0.03230218589305878), (0.5400927662849426, 0.13712763786315918, -0.012081901542842388), (0.5357481837272644, 0.08549242466688156, -0.021194983273744583), (0.5323736667633057, 0.05155176669359207, -0.02791195549070835), (0.5281872153282166, 0.020608261227607727, -0.032848041504621506), (0.5598969459533691, 0.1469457447528839, -0.01751258596777916), (0.5593903064727783, 0.1072821393609047, -0.02566703036427498), (0.5584432482719421, 0.08104806393384933, -0.02918107621371746), (0.5566092729568481, 0.05651327222585678, -0.03169787675142288)]"
datasets/Mirar_Arriba_2.png,Mirar_Arriba,"[(0.32913312315940857, 0.2653976082801819, 2.1438646058413724e-07), (0.36052921414375305, 0.2414553165435791, -0.013686483725905418), (0.37665611505508423, 0.19740629196166992, -0.01805482991039753), (0.3850350081920624, 0.15565167367458344, -0.02158329449594021), (0.39446330070495605, 0.1254138946533203, -0.025175685063004494), (0.35778042674064636, 0.1446557193994522, -0.01028385479003191), (0.36539512872695923, 0.09538757055997849, -0.020670777186751366), (0.36883866786956787, 0.06418019533157349, -0.029153339564800262), (0.37123212218284607, 0.03744729608297348, -0.03527813032269478), (0.3370288610458374, 0.1394708901643753, -0.01097103487700224), (0.34075674414634705, 0.08370561897754669, -0.02028520405292511), (0.34362125396728516, 0.04716033488512039, -0.028496837243437767), (0.34599950909614563, 0.016642242670059204, -0.034430306404829025), (0.31666919589042664, 0.1454312801361084, -0.013741892762482166), (0.3174207806587219, 0.0923200249671936, -0.024106571450829506), (0.3202473521232605, 0.05728974938392639, -0.03245081380009651), (0.32374143600463867, 0.027686789631843567, -0.038097962737083435), (0.2958443760871887, 0.1603437066078186, -0.01773965172469616), (0.287211537361145, 0.12298639118671417, -0.029054224491119385), (0.2823120951652527, 0.09533543884754181, -0.03555670008063316), (0.27910134196281433, 0.06889987736940384, -0.03957371413707733)]","[(0.548203706741333, 0.25888317823410034, 2.0847909354415606e-07), (0.5136591196060181, 0.2454063892364502, -0.014278674498200417), (0.4891023337841034, 0.2077464461326599, -0.020001091063022614), (0.47679203748703003, 0.1696784496307373, -0.024815768003463745), (0.46385717391967773, 0.14002877473831177, -0.029244253411889076), (0.502130925655365, 0.14520502090454102, -0.006954696029424667), (0.49555861949920654, 0.09875456988811493, -0.017245998606085777), (0.49189072847366333, 0.0694185197353363, -0.026941651478409767), (0.48910826444625854, 0.04174928367137909, -0.03424779325723648), (0.5212182402610779, 0.13564491271972656, -0.008277405053377151), (0.5139458775520325, 0.08104515820741653, -0.016760656610131264), (0.508630633354187, 0.04578818380832672, -0.025622954592108727), (0.5035361647605896, 0.014079868793487549, -0.03230218589305878), (0.5400927662849426, 0.13712763786315918, -0.012081901542842388), (0.5357481837272644, 0.08549242466688156, -0.021194983273744583), (0.5323736667633057, 0.05155176669359207, -0.02791195549070835), (0.5281872153282166, 0.020608261227607727, -0.032848041504621506), (0.5598969459533691, 0.1469457447528839, -0.01751258596777916), (0.5593903064727783, 0.1072821393609047, -0.02566703036427498), (0.5584432482719421, 0.08104806393384933, -0.02918107621371746), (0.5566092729568481, 0.05651327222585678, -0.03169787675142288)]"
datasets/Mirar_Arriba_3.png,Mirar_Arriba,"[(0.3275931179523468, 0.2686269283294678, 2.1792854454361077e-07), (0.3588642477989197, 0.24408279359340668, -0.013717537745833397), (0.3749246597290039, 0.20026135444641113, -0.01793511211872101), (0.3827592730522156, 0.15868261456489563, -0.021356139332056046), (0.3917217552661896, 0.12867963314056396, -0.024791890755295753), (0.3560808002948761, 0.1477803736925125, -0.009344751946628094), (0.36312684416770935, 0.09786011278629303, -0.019535666331648827), (0.36608609557151794, 0.0662742406129837, -0.02801496721804142), (0.3679569363594055, 0.03931327164173126, -0.03407823294401169), (0.3356923758983612, 0.14246594905853271, -0.009927949868142605), (0.3394658863544464, 0.08562185615301132, -0.01903514377772808), (0.3419139087200165, 0.04811779409646988, -0.027424825355410576), (0.34394407272338867, 0.0169173926115036, -0.033446501940488815), (0.315705806016922, 0.14809775352478027, -0.012646959163248539), (0.316476434469223, 0.09422089159488678, -0.022785693407058716), (0.31906402111053467, 0.058778226375579834, -0.031348709017038345), (0.3223727345466614, 0.02944241464138031, -0.03707435354590416), (0.294940322637558, 0.16261647641658783, -0.016615277156233788), (0.2861199676990509, 0.1251070499420166, -0.027644474059343338), (0.28108587861061096, 0.0974728912115097, -0.03411940857768059), (0.27764979004859924, 0.07150491327047348, -0.03805829584598541)]","[(0.5472462177276611, 0.2587657570838928, 2.0596726812982524e-07), (0.5130099654197693, 0.24510934948921204, -0.013975134119391441), (0.4888927936553955, 0.20761312544345856, -0.019790837541222572), (0.47649067640304565, 0.17004512250423431, -0.02477276511490345), (0.46334052085876465, 0.14104735851287842, -0.0294247604906559), (0.501629114151001, 0.14598792791366577, -0.0072152335196733475), (0.4946298599243164, 0.09965597093105316, -0.017674032598733902), (0.4906127452850342, 0.07060167193412781, -0.02736603654921055), (0.4875667989253998, 0.04350266605615616, -0.03465300053358078), (0.5203598737716675, 0.13645711541175842, -0.008792050182819366), (0.5124134421348572, 0.08153773844242096, -0.017703518271446228), (0.5068065524101257, 0.046279050409793854, -0.026792388409376144), (0.5014773011207581, 0.014692693948745728, -0.0335647314786911), (0.5391188859939575, 0.13784340023994446, -0.012778738513588905), (0.5344584584236145, 0.08566830307245255, -0.022384462878108025), (0.5310958027839661, 0.05162208527326584, -0.029376281425356865), (0.5268509387969971, 0.02072012424468994, -0.03443051502108574), (0.5589488744735718, 0.14753040671348572, -0.018305405974388123), (0.5586100220680237, 0.10780049860477448, -0.026865437626838684), (0.5578849911689758, 0.08160245418548584, -0.030574919655919075), (0.5561115145683289, 0.057174794375896454, -0.03319607302546501)]"
datasets/Mirar_Arriba_4.png,Mirar_Arriba,"[(0.3275931179523468, 0.2686269283294678, 2.1792854454361077e-07), (0.3588642477989197, 0.24408279359340668, -0.013717537745833397), (0.3749246597290039, 0.20026135444641113, -0.01793511211872101), (0.3827592730522156, 0.15868261456489563, -0.021356139332056046), (0.3917217552661896, 0.12867963314056396, -0.024791890755295753), (0.3560808002948761, 0.1477803736925125, -0.009344751946628094), (0.36312684416770935, 0.09786011278629303, -0.019535666331648827), (0.36608609557151794, 0.0662742406129837, -0.02801496721804142), (0.3679569363594055, 0.03931327164173126, -0.03407823294401169), (0.3356923758983612, 0.14246594905853271, -0.009927949868142605), (0.3394658863544464, 0.08562185615301132, -0.01903514377772808), (0.3419139087200165, 0.04811779409646988, -0.027424825355410576), (0.34394407272338867, 0.0169173926115036, -0.033446501940488815), (0.315705806016922, 0.14809775352478027, -0.012646959163248539), (0.316476434469223, 0.09422089159488678, -0.022785693407058716), (0.31906402111053467, 0.058778226375579834, -0.031348709017038345), (0.3223727345466614, 0.02944241464138031, -0.03707435354590416), (0.294940322637558, 0.16261647641658783, -0.016615277156233788), (0.2861199676990509, 0.1251070499420166, -0.027644474059343338), (0.28108587861061096, 0.0974728912115097, -0.03411940857768059), (0.27764979004859924, 0.07150491327047348, -0.03805829584598541)]","[(0.5472462177276611, 0.2587657570838928, 2.0596726812982524e-07), (0.5130099654197693, 0.24510934948921204, -0.013975134119391441), (0.4888927936553955, 0.20761312544345856, -0.019790837541222572), (0.47649067640304565, 0.17004512250423431, -0.02477276511490345), (0.46334052085876465, 0.14104735851287842, -0.0294247604906559), (0.501629114151001, 0.14598792791366577, -0.0072152335196733475), (0.4946298599243164, 0.09965597093105316, -0.017674032598733902), (0.4906127452850342, 0.07060167193412781, -0.02736603654921055), (0.4875667989253998, 0.04350266605615616, -0.03465300053358078), (0.5203598737716675, 0.13645711541175842, -0.008792050182819366), (0.5124134421348572, 0.08153773844242096, -0.017703518271446228), (0.5068065524101257, 0.046279050409793854, -0.026792388409376144), (0.5014773011207581, 0.014692693948745728, -0.0335647314786911), (0.5391188859939575, 0.13784340023994446, -0.012778738513588905), (0.5344584584236145, 0.08566830307245255, -0.022384462878108025), (0.5310958027839661, 0.05162208527326584, -0.029376281425356865), (0.5268509387969971, 0.02072012424468994, -0.03443051502108574), (0.5589488744735718, 0.14753040671348572, -0.018305405974388123), (0.5586100220680237, 0.10780049860477448, -0.026865437626838684), (0.5578849911689758, 0.08160245418548584, -0.030574919655919075), (0.5561115145683289, 0.057174794375896454, -0.03319607302546501)]"
datasets/Mirar_Arriba_5.png,Mirar_Arriba,"[(0.3259018361568451, 0.2698858380317688, 2.2342459260471514e-07), (0.3565860688686371, 0.2460375726222992, -0.015061728656291962), (0.3724369704723358, 0.20218893885612488, -0.019638312980532646), (0.3792170584201813, 0.16013307869434357, -0.023145969957113266), (0.388273686170578, 0.1296573281288147, -0.026509413495659828), (0.35343995690345764, 0.14805014431476593, -0.00955954659730196), (0.36092305183410645, 0.09875549376010895, -0.019470583647489548), (0.36404696106910706, 0.06764579564332962, -0.027779823169112206), (0.3659713864326477, 0.04115770757198334, -0.03381321579217911), (0.3331933915615082, 0.14293988049030304, -0.009393496438860893), (0.33687740564346313, 0.08685240149497986, -0.018297964707016945), (0.3390577733516693, 0.05004752427339554, -0.026573901996016502), (0.3407766819000244, 0.019450843334197998, -0.03259839490056038), (0.313390851020813, 0.14881974458694458, -0.01153722032904625), (0.3141605257987976, 0.09527377039194107, -0.021732565015554428), (0.3164353370666504, 0.06057233363389969, -0.030360184609889984), (0.3194591999053955, 0.03172841668128967, -0.03615009784698486), (0.2927999794483185, 0.16351045668125153, -0.01504321675747633), (0.28362804651260376, 0.12636487185955048, -0.02629150077700615), (0.2782365679740906, 0.09919212013483047, -0.033010996878147125), (0.2745506763458252, 0.07339160889387131, -0.037138983607292175)]","[(0.5473880767822266, 0.26069191098213196, 1.9288712849174772e-07), (0.5137391686439514, 0.24718783795833588, -0.014270303770899773), (0.4895990788936615, 0.2111394852399826, -0.020616820082068443), (0.4774554967880249, 0.17457552254199982, -0.026022985577583313), (0.464700847864151, 0.1450091451406479, -0.030942926183342934), (0.502529501914978, 0.14744579792022705, -0.007785215973854065), (0.49538034200668335, 0.1018475592136383, -0.01837873086333275), (0.4910276234149933, 0.07290218025445938, -0.028118779882788658), (0.4879390597343445, 0.04607435315847397, -0.035493116825819016), (0.5212872624397278, 0.13807247579097748, -0.00947707798331976), (0.5136815905570984, 0.084385447204113, -0.0184105783700943), (0.5081587433815002, 0.04994414001703262, -0.027365563437342644), (0.5029537081718445, 0.01916620135307312, -0.03410039842128754), (0.5400223731994629, 0.1398516148328781, -0.013599102385342121), (0.5357183814048767, 0.0880996584892273, -0.023106716573238373), (0.5328132510185242, 0.05468881130218506, -0.029650285840034485), (0.529016375541687, 0.024042919278144836, -0.03451152518391609), (0.5598636865615845, 0.15038862824440002, -0.019312866032123566), (0.5599775314331055, 0.11146004498004913, -0.02784455195069313), (0.559465229511261, 0.08550417423248291, -0.03130365535616875), (0.5577121376991272, 0.06115768104791641, -0.03376176580786705)]"
datasets/Mirar_Arriba_6.png,Mirar_Arriba,"[(0.32492607831954956, 0.2714555263519287, 2.2091680307312345e-07), (0.35585489869117737, 0.2469421923160553, -0.014206484891474247), (0.3711254894733429, 0.20259688794612885, -0.018722476437687874), (0.37914326786994934, 0.1610451191663742, -0.022367844358086586), (0.38828638195991516, 0.13039511442184448, -0.025951474905014038), (0.3529813587665558, 0.14967896044254303, -0.01033836044371128), (0.3600759208202362, 0.09948055446147919, -0.020877251401543617), (0.3628661036491394, 0.06751693040132523, -0.029448654502630234), (0.3646022081375122, 0.04011077433824539, -0.03558770939707756), (0.3321666717529297, 0.1441921591758728, -0.010698574595153332), (0.33542394638061523, 0.08749160915613174, -0.020128412172198296), (0.3377615213394165, 0.050208382308483124, -0.028351174667477608), (0.33979737758636475, 0.01944124698638916, -0.034176722168922424), (0.3119749426841736, 0.15002572536468506, -0.013207290321588516), (0.31236013770103455, 0.09637755900621414, -0.02351168915629387), (0.3147534728050232, 0.0609889030456543, -0.031794093549251556), (0.3178521394729614, 0.03138916194438934, -0.03728983923792839), (0.29174572229385376, 0.16483579576015472, -0.01703646406531334), (0.2835713326931, 0.12754546105861664, -0.02810596488416195), (0.2784065306186676, 0.09968607127666473, -0.034506864845752716), (0.27456751465797424, 0.073199063539505, -0.038374900817871094)]","[(0.5485607981681824, 0.26230019330978394, 1.946046239709176e-07), (0.5148114562034607, 0.24854439496994019, -0.01351783238351345), (0.4907588064670563, 0.21216654777526855, -0.019528012722730637), (0.4786471128463745, 0.17555318772792816, -0.024777615442872047), (0.4658624827861786, 0.14631712436676025, -0.029656028375029564), (0.5034627914428711, 0.15037819743156433, -0.007541609928011894), (0.4966331422328949, 0.10415174067020416, -0.018111838027834892), (0.49264779686927795, 0.07479076087474823, -0.027718916535377502), (0.4899296462535858, 0.047558605670928955, -0.03496970236301422), (0.5222247838973999, 0.14089815318584442, -0.009533755481243134), (0.514657735824585, 0.08685561269521713, -0.018450774252414703), (0.5094500780105591, 0.05202657729387283, -0.027285613119602203), (0.5046547055244446, 0.020924270153045654, -0.03390108793973923), (0.5411975979804993, 0.14224036037921906, -0.013870272785425186), (0.5365017056465149, 0.09046318382024765, -0.023296039551496506), (0.5333752632141113, 0.05705097317695618, -0.029825609177350998), (0.5294044613838196, 0.02624361217021942, -0.034659989178180695), (0.56144779920578, 0.1520024836063385, -0.019724806770682335), (0.5613192319869995, 0.11273174732923508, -0.028210118412971497), (0.5609233379364014, 0.08675076812505722, -0.0316520519554615), (0.559288740158081, 0.06232837587594986, -0.034072671085596085)]"
datasets/Mirar_Arriba_7.png,Mirar_Arriba,"[(0.32492607831954956, 0.2714555263519287, 2.2091680307312345e-07), (0.35585489869117737, 0.2469421923160553, -0.014206484891474247), (0.3711254894733429, 0.20259688794612885, -0.018722476437687874), (0.37914326786994934, 0.1610451191663742, -0.022367844358086586), (0.38828638195991516, 0.13039511442184448, -0.025951474905014038), (0.3529813587665558, 0.14967896044254303, -0.01033836044371128), (0.3600759208202362, 0.09948055446147919, -0.020877251401543617), (0.3628661036491394, 0.06751693040132523, -0.029448654502630234), (0.3646022081375122, 0.04011077433824539, -0.03558770939707756), (0.3321666717529297, 0.1441921591758728, -0.010698574595153332), (0.33542394638061523, 0.08749160915613174, -0.020128412172198296), (0.3377615213394165, 0.050208382308483124, -0.028351174667477608), (0.33979737758636475, 0.01944124698638916, -0.034176722168922424), (0.3119749426841736, 0.15002572536468506, -0.013207290321588516), (0.31236013770103455, 0.09637755900621414, -0.02351168915629387), (0.3147534728050232, 0.0609889030456543, -0.031794093549251556), (0.3178521394729614, 0.03138916194438934, -0.03728983923792839), (0.29174572229385376, 0.16483579576015472, -0.01703646406531334), (0.2835713326931, 0.12754546105861664, -0.02810596488416195), (0.2784065306186676, 0.09968607127666473, -0.034506864845752716), (0.27456751465797424, 0.073199063539505, -0.038374900817871094)]","[(0.5485607981681824, 0.26230019330978394, 1.946046239709176e-07), (0.5148114562034607, 0.24854439496994019, -0.01351783238351345), (0.4907588064670563, 0.21216654777526855, -0.019528012722730637), (0.4786471128463745, 0.17555318772792816, -0.024777615442872047), (0.4658624827861786, 0.14631712436676025, -0.029656028375029564), (0.5034627914428711, 0.15037819743156433, -0.007541609928011894), (0.4966331422328949, 0.10415174067020416, -0.018111838027834892), (0.49264779686927795, 0.07479076087474823, -0.027718916535377502), (0.4899296462535858, 0.047558605670928955, -0.03496970236301422), (0.5222247838973999, 0.14089815318584442, -0.009533755481243134), (0.514657735824585, 0.08685561269521713, -0.018450774252414703), (0.5094500780105591, 0.05202657729387283, -0.027285613119602203), (0.5046547055244446, 0.020924270153045654, -0.03390108793973923), (0.5411975979804993, 0.14224036037921906, -0.013870272785425186), (0.5365017056465149, 0.09046318382024765, -0.023296039551496506), (0.5333752632141113, 0.05705097317695618, -0.029825609177350998), (0.5294044613838196, 0.02624361217021942, -0.034659989178180695), (0.56144779920578, 0.1520024836063385, -0.019724806770682335), (0.5613192319869995, 0.11273174732923508, -0.028210118412971497), (0.5609233379364014, 0.08675076812505722, -0.0316520519554615), (0.559288740158081, 0.06232837587594986, -0.034072671085596085)]"
datasets/Mirar_Arriba_8.png,Mirar_Arriba,"[(0.32495030760765076, 0.27049019932746887, 2.2243685293688031e-07), (0.3565414249897003, 0.24687981605529785, -0.014351630583405495), (0.3724444508552551, 0.20255537331104279, -0.018675057217478752), (0.3805217146873474, 0.16049116849899292, -0.022042257711291313), (0.389386922121048, 0.12988531589508057, -0.025332011282444), (0.35394981503486633, 0.14917437732219696, -0.010036109946668148), (0.36169394850730896, 0.09935490787029266, -0.020109906792640686), (0.36462968587875366, 0.06740021705627441, -0.02841467596590519), (0.3665597140789032, 0.04035106301307678, -0.03438737243413925), (0.3332667946815491, 0.14374873042106628, -0.010098032653331757), (0.3365577459335327, 0.08714829385280609, -0.01906816102564335), (0.3391771614551544, 0.04955178499221802, -0.02712501771748066), (0.341551274061203, 0.018703877925872803, -0.03293221816420555), (0.31309837102890015, 0.14942589402198792, -0.012324294075369835), (0.3135245740413666, 0.09558930993080139, -0.022373391315340996), (0.3161313235759735, 0.060474880039691925, -0.03069588728249073), (0.31933340430259705, 0.03143315017223358, -0.03626898303627968), (0.29257845878601074, 0.16397415101528168, -0.01587728038430214), (0.2838040590286255, 0.12697041034698486, -0.027086710557341576), (0.27821794152259827, 0.09933897852897644, -0.03373609483242035), (0.2740737199783325, 0.07327593117952347, -0.03776213526725769)]","[(0.5492503046989441, 0.26205602288246155, 2.208557106087028e-07), (0.5161027908325195, 0.24691125750541687, -0.014105036854743958), (0.49231553077697754, 0.210872620344162, -0.020514406263828278), (0.48059365153312683, 0.17385080456733704, -0.025986872613430023), (0.4680846929550171, 0.14436492323875427, -0.030947010964155197), (0.5051039457321167, 0.14919814467430115, -0.008535945788025856), (0.49906057119369507, 0.10225064307451248, -0.019294941797852516), (0.49513542652130127, 0.0727730393409729, -0.028995707631111145), (0.49224144220352173, 0.04558476060628891, -0.0360715426504612), (0.5236737728118896, 0.13980254530906677, -0.00986128207296133), (0.5169126987457275, 0.08457066863775253, -0.018540190532803535), (0.511650025844574, 0.04911798983812332, -0.027008699253201485), (0.5065968036651611, 0.01799759268760681, -0.03329464793205261), (0.5424157977104187, 0.1410292088985443, -0.013511371798813343), (0.5386092662811279, 0.08874887228012085, -0.022309932857751846), (0.5353955030441284, 0.05518314987421036, -0.028382401913404465), (0.5313583612442017, 0.025628432631492615, -0.03281381353735924), (0.5623284578323364, 0.15049602091312408, -0.018776552751660347), (0.5627726912498474, 0.11059071123600006, -0.026390312239527702), (0.5623002052307129, 0.08448232710361481, -0.029324544593691826), (0.5606799125671387, 0.06089126318693161, -0.031300805509090424)]"
datasets/Mirar_Arriba_9.png,Mirar_Arriba,"[(0.32906320691108704, 0.26885440945625305, 2.243389616296554e-07), (0.36001086235046387, 0.24578523635864258, -0.014866973273456097), (0.3759421706199646, 0.20155811309814453, -0.019789017736911774), (0.38416531682014465, 0.15999111533164978, -0.023569513112306595), (0.39305591583251953, 0.12890395522117615, -0.027258561924099922), (0.35667580366134644, 0.1476890742778778, -0.012316429056227207), (0.36373984813690186, 0.09752123802900314, -0.023117557168006897), (0.3665398061275482, 0.06559497117996216, -0.031802818179130554), (0.3679943382740021, 0.03820395469665527, -0.037943217903375626), (0.33577877283096313, 0.14256127178668976, -0.012410605326294899), (0.33916836977005005, 0.08535629510879517, -0.021800849586725235), (0.3421182632446289, 0.04785624146461487, -0.029795439913868904), (0.3444499969482422, 0.017138168215751648, -0.035559408366680145), (0.315446138381958, 0.14867480099201202, -0.014609314501285553), (0.31629160046577454, 0.09501884132623672, -0.02471647970378399), (0.31957489252090454, 0.05983667075634003, -0.03269895166158676), (0.3230527639389038, 0.03052574396133423, -0.03807368502020836), (0.29498711228370667, 0.1636262983083725, -0.018191659823060036), (0.28727924823760986, 0.1255875527858734, -0.02922823280096054), (0.28205186128616333, 0.09792443364858627, -0.03546759858727455), (0.2778047025203705, 0.07184040546417236, -0.0392388291656971)]","[(0.5497334599494934, 0.26011908054351807, 2.081594203673376e-07), (0.5165812969207764, 0.24542763829231262, -0.013949151150882244), (0.4926908612251282, 0.2085518091917038, -0.02003658190369606), (0.4809320569038391, 0.1714191436767578, -0.025278227403759956), (0.46873998641967773, 0.1417308896780014, -0.030108191072940826), (0.5061830878257751, 0.14624866843223572, -0.007766971830278635), (0.4997336268424988, 0.0995875895023346, -0.018542911857366562), (0.49569857120513916, 0.07016953080892563, -0.02841869927942753), (0.49271148443222046, 0.04291480779647827, -0.0357108972966671), (0.5249671339988708, 0.13746127486228943, -0.009304864332079887), (0.5177807807922363, 0.08280950039625168, -0.01824185624718666), (0.5125643014907837, 0.047516532242298126, -0.027229202911257744), (0.5076251029968262, 0.015933677554130554, -0.033916521817445755), (0.5435906052589417, 0.13924814760684967, -0.01321536023169756), (0.5396297574043274, 0.08751271665096283, -0.022481096908450127), (0.5363728404045105, 0.05395063757896423, -0.029112905263900757), (0.5322176814079285, 0.023804813623428345, -0.03393694758415222), (0.5632818937301636, 0.14910311996936798, -0.01871356926858425), (0.5632465481758118, 0.10995130240917206, -0.02694491110742092), (0.5624914169311523, 0.0838734582066536, -0.03042224422097206), (0.5606431365013123, 0.059767402708530426, -0.032809726893901825)]"
