photo_path,gesture_label,keypoints_left,keypoints_right
datasets/forward_0.png,forward,"[(0.46385157108306885, 0.4406726360321045, 3.845610194730398e-07), (0.5233068466186523, 0.4123374819755554, -0.025385718792676926), (0.5679770708084106, 0.3490158021450043, -0.034434083849191666), (0.5985484719276428, 0.29370734095573425, -0.04200020805001259), (0.6282665729522705, 0.2585780918598175, -0.049347780644893646), (0.5239096879959106, 0.24494512379169464, -0.01827966794371605), (0.5373184680938721, 0.1695115566253662, -0.03368142619729042), (0.5439796447753906, 0.1215411126613617, -0.04700973629951477), (0.5484488010406494, 0.07845240831375122, -0.05749700218439102), (0.48725834488868713, 0.23458519577980042, -0.018684474751353264), (0.49031853675842285, 0.14799533784389496, -0.03264278173446655), (0.49297916889190674, 0.0924658477306366, -0.045699864625930786), (0.49433040618896484, 0.04425816237926483, -0.055601418018341064), (0.4534049928188324, 0.24429437518119812, -0.02271760068833828), (0.4439498484134674, 0.16672906279563904, -0.03869079798460007), (0.4411236643791199, 0.11501815915107727, -0.05163245275616646), (0.4399782419204712, 0.06862932443618774, -0.06049327924847603), (0.42126280069351196, 0.2705620527267456, -0.02942301332950592), (0.4010109305381775, 0.21311430633068085, -0.04620037600398064), (0.38821566104888916, 0.1740618646144867, -0.05553555116057396), (0.3788965344429016, 0.13429422676563263, -0.06144263222813606)]",[]
datasets/forward_1.png,forward,"[(0.46495842933654785, 0.43730247020721436, 3.9217039216055127e-07), (0.5241404175758362, 0.40701594948768616, -0.025142844766378403), (0.5684376358985901, 0.34280890226364136, -0.03395266830921173), (0.5986889004707336, 0.28838858008384705, -0.04139670729637146), (0.6280781030654907, 0.2545534372329712, -0.048670366406440735), (0.5238138437271118, 0.24106158316135406, -0.0178602933883667), (0.5365763306617737, 0.16596223413944244, -0.03298553451895714), (0.542271614074707, 0.11798687279224396, -0.04624437168240547), (0.54595947265625, 0.07506760954856873, -0.056763503700494766), (0.48658663034439087, 0.23096302151679993, -0.018330447375774384), (0.4892125129699707, 0.14500395953655243, -0.03203171119093895), (0.4915630519390106, 0.0895998626947403, -0.04517369717359543), (0.493022084236145, 0.04184874892234802, -0.05515596270561218), (0.45240655541419983, 0.24099290370941162, -0.022396139800548553), (0.4429113268852234, 0.16299942135810852, -0.03805024176836014), (0.43955469131469727, 0.11193528771400452, -0.05112694948911667), (0.43825745582580566, 0.06627421081066132, -0.060169767588377), (0.42042049765586853, 0.26775968074798584, -0.029129620641469955), (0.4000000059604645, 0.21118135750293732, -0.04579823836684227), (0.38704538345336914, 0.17233747243881226, -0.05541941523551941), (0.3780715763568878, 0.13228602707386017, -0.06154778599739075)]",[]
datasets/forward_2.png,forward,"[(0.4650958180427551, 0.4364069998264313, 3.8762553344895423e-07), (0.5243848562240601, 0.404141366481781, -0.02387187071144581), (0.5685020089149475, 0.3384738564491272, -0.03142816200852394), (0.5983072519302368, 0.2849440276622772, -0.037809889763593674), (0.6262255311012268, 0.25226542353630066, -0.04407721012830734), (0.5225135087966919, 0.23866906762123108, -0.015533190220594406), (0.5351611971855164, 0.1631733924150467, -0.029757769778370857), (0.5405784249305725, 0.11519476771354675, -0.042575690895318985), (0.5439294576644897, 0.07248048484325409, -0.05274343490600586), (0.48555806279182434, 0.2293795347213745, -0.01618351973593235), (0.48769229650497437, 0.14294655621051788, -0.029003305360674858), (0.489949494600296, 0.08729603886604309, -0.04177575930953026), (0.49117064476013184, 0.03975921869277954, -0.051468804478645325), (0.451938658952713, 0.2396935224533081, -0.020375290885567665), (0.44188761711120605, 0.1616617739200592, -0.035050295293331146), (0.4388943910598755, 0.11015573143959045, -0.04770338907837868), (0.43763595819473267, 0.0648830235004425, -0.05645109340548515), (0.42033207416534424, 0.2665409445762634, -0.027176931500434875), (0.3997783660888672, 0.20970429480075836, -0.04289194196462631), (0.3873140513896942, 0.17012986540794373, -0.051891688257455826), (0.3785300552845001, 0.130299910902977, -0.05760163441300392)]",[]
datasets/forward_3.png,forward,"[(0.4650958180427551, 0.4364069998264313, 3.8762553344895423e-07), (0.5243848562240601, 0.404141366481781, -0.02387187071144581), (0.5685020089149475, 0.3384738564491272, -0.03142816200852394), (0.5983072519302368, 0.2849440276622772, -0.037809889763593674), (0.6262255311012268, 0.25226542353630066, -0.04407721012830734), (0.5225135087966919, 0.23866906762123108, -0.015533190220594406), (0.5351611971855164, 0.1631733924150467, -0.029757769778370857), (0.5405784249305725, 0.11519476771354675, -0.042575690895318985), (0.5439294576644897, 0.07248048484325409, -0.05274343490600586), (0.48555806279182434, 0.2293795347213745, -0.01618351973593235), (0.48769229650497437, 0.14294655621051788, -0.029003305360674858), (0.489949494600296, 0.08729603886604309, -0.04177575930953026), (0.49117064476013184, 0.03975921869277954, -0.051468804478645325), (0.451938658952713, 0.2396935224533081, -0.020375290885567665), (0.44188761711120605, 0.1616617739200592, -0.035050295293331146), (0.4388943910598755, 0.11015573143959045, -0.04770338907837868), (0.43763595819473267, 0.0648830235004425, -0.05645109340548515), (0.42033207416534424, 0.2665409445762634, -0.027176931500434875), (0.3997783660888672, 0.20970429480075836, -0.04289194196462631), (0.3873140513896942, 0.17012986540794373, -0.051891688257455826), (0.3785300552845001, 0.130299910902977, -0.05760163441300392)]",[]
datasets/forward_4.png,forward,"[(0.4629434049129486, 0.4351963400840759, 3.908165524535434e-07), (0.5225602984428406, 0.40345442295074463, -0.024357415735721588), (0.5660099387168884, 0.33903390169143677, -0.032362200319767), (0.5955883860588074, 0.2842223048210144, -0.03924250230193138), (0.6250519752502441, 0.25249555706977844, -0.04604348912835121), (0.5204364657402039, 0.23836158215999603, -0.014944791793823242), (0.5328299403190613, 0.1635359823703766, -0.02933409996330738), (0.5380218029022217, 0.11621241271495819, -0.04249867796897888), (0.5413100719451904, 0.07360990345478058, -0.052965011447668076), (0.4837145209312439, 0.22950387001037598, -0.015584058128297329), (0.485853910446167, 0.14307901263237, -0.028607262298464775), (0.48778530955314636, 0.0872718095779419, -0.04190992936491966), (0.4888582229614258, 0.038446277379989624, -0.052053168416023254), (0.4500190317630768, 0.2401444911956787, -0.019860636442899704), (0.440483033657074, 0.16279971599578857, -0.03479890897870064), (0.4369816482067108, 0.11074844002723694, -0.04783829674124718), (0.435325026512146, 0.0639209896326065, -0.056819990277290344), (0.41798079013824463, 0.26669153571128845, -0.026822350919246674), (0.3989102244377136, 0.20896443724632263, -0.04268360882997513), (0.38725531101226807, 0.16893699765205383, -0.05186089500784874), (0.37898018956184387, 0.1279498189687729, -0.057739291340112686)]",[]
datasets/forward_5.png,forward,"[(0.462338924407959, 0.4353705048561096, 3.940544388569833e-07), (0.5209096074104309, 0.403378427028656, -0.024998864158988), (0.5635966062545776, 0.3377736210823059, -0.033675696700811386), (0.5934758186340332, 0.28276893496513367, -0.04111393913626671), (0.6235135793685913, 0.250557005405426, -0.04848332703113556), (0.5194271802902222, 0.23744632303714752, -0.01704772189259529), (0.5309683084487915, 0.1616663634777069, -0.032268181443214417), (0.5359504818916321, 0.11400476098060608, -0.045849889516830444), (0.5390238761901855, 0.07085518538951874, -0.0565391406416893), (0.4822292625904083, 0.22850319743156433, -0.017651330679655075), (0.48431259393692017, 0.1423352062702179, -0.031337786465883255), (0.48621252179145813, 0.0864914059638977, -0.044690053910017014), (0.48719537258148193, 0.03744634985923767, -0.05480402335524559), (0.4482956826686859, 0.2393527776002884, -0.021879183128476143), (0.43862080574035645, 0.1619625687599182, -0.03720380738377571), (0.4348217248916626, 0.11078068614006042, -0.04979300871491432), (0.43304067850112915, 0.06450766324996948, -0.05841262266039848), (0.4163096845149994, 0.2664186656475067, -0.028853343799710274), (0.39793676137924194, 0.20801910758018494, -0.044781073927879333), (0.38637369871139526, 0.16861307621002197, -0.053532496094703674), (0.37840914726257324, 0.12824222445487976, -0.05906659737229347)]",[]
datasets/forward_6.png,forward,"[(0.46145275235176086, 0.43447285890579224, 3.832996071650996e-07), (0.5196577310562134, 0.4001246690750122, -0.02284673973917961), (0.5618963241577148, 0.3343696892261505, -0.03043544478714466), (0.5903558731079102, 0.2805640697479248, -0.03715604171156883), (0.6186628341674805, 0.24999578297138214, -0.04379091411828995), (0.5169526934623718, 0.23613563179969788, -0.014544052071869373), (0.5285994410514832, 0.16031184792518616, -0.028813360258936882), (0.533311665058136, 0.11244766414165497, -0.04176846891641617), (0.5362986326217651, 0.06956607103347778, -0.05203773081302643), (0.48014920949935913, 0.22769679129123688, -0.015705324709415436), (0.48145592212677, 0.1412200927734375, -0.02861623466014862), (0.4829755127429962, 0.08564083278179169, -0.041467033326625824), (0.4839022159576416, 0.037523701786994934, -0.05116211622953415), (0.44674286246299744, 0.23822452127933502, -0.02028302475810051), (0.43666887283325195, 0.16057166457176208, -0.03463231772184372), (0.4330442547798157, 0.10922908782958984, -0.046756867319345474), (0.4314298629760742, 0.0632559061050415, -0.05514713376760483), (0.4150850176811218, 0.26489025354385376, -0.027458617463707924), (0.3971090018749237, 0.20717553794384003, -0.04239652305841446), (0.38600656390190125, 0.16747519373893738, -0.05071885883808136), (0.37837934494018555, 0.1270303577184677, -0.056019578129053116)]",[]
datasets/forward_7.png,forward,"[(0.4597148001194, 0.43202507495880127, 3.8606918906225474e-07), (0.5178274512290955, 0.39883190393447876, -0.023530559614300728), (0.5600762963294983, 0.33315563201904297, -0.03182416036725044), (0.5890332460403442, 0.27799609303474426, -0.039091531187295914), (0.6177247166633606, 0.24572187662124634, -0.04624432697892189), (0.5153852105140686, 0.23509788513183594, -0.01622042991220951), (0.5262052416801453, 0.15875519812107086, -0.031068962067365646), (0.5304809808731079, 0.11073939502239227, -0.04414740577340126), (0.5332654714584351, 0.06795006990432739, -0.054418887943029404), (0.4781522750854492, 0.22641214728355408, -0.017176751047372818), (0.47918352484703064, 0.13980820775032043, -0.030643321573734283), (0.48065271973609924, 0.08410598337650299, -0.04358057305216789), (0.4816758632659912, 0.03606301546096802, -0.05329706519842148), (0.44434845447540283, 0.23674151301383972, -0.021555958315730095), (0.4338448643684387, 0.15897071361541748, -0.03640061989426613), (0.4303281307220459, 0.107794851064682, -0.048582058399915695), (0.42905303835868835, 0.062292248010635376, -0.0569673590362072), (0.41276779770851135, 0.2630525529384613, -0.02854648418724537), (0.39452552795410156, 0.20568101108074188, -0.04388386011123657), (0.3831796944141388, 0.1662483811378479, -0.052405331283807755), (0.3754730522632599, 0.1261855810880661, -0.05781383439898491)]",[]
datasets/forward_8.png,forward,"[(0.4597148001194, 0.43202507495880127, 3.8606918906225474e-07), (0.5178274512290955, 0.39883190393447876, -0.023530559614300728), (0.5600762963294983, 0.33315563201904297, -0.03182416036725044), (0.5890332460403442, 0.27799609303474426, -0.039091531187295914), (0.6177247166633606, 0.24572187662124634, -0.04624432697892189), (0.5153852105140686, 0.23509788513183594, -0.01622042991220951), (0.5262052416801453, 0.15875519812107086, -0.031068962067365646), (0.5304809808731079, 0.11073939502239227, -0.04414740577340126), (0.5332654714584351, 0.06795006990432739, -0.054418887943029404), (0.4781522750854492, 0.22641214728355408, -0.017176751047372818), (0.47918352484703064, 0.13980820775032043, -0.030643321573734283), (0.48065271973609924, 0.08410598337650299, -0.04358057305216789), (0.4816758632659912, 0.03606301546096802, -0.05329706519842148), (0.44434845447540283, 0.23674151301383972, -0.021555958315730095), (0.4338448643684387, 0.15897071361541748, -0.03640061989426613), (0.4303281307220459, 0.107794851064682, -0.048582058399915695), (0.42905303835868835, 0.062292248010635376, -0.0569673590362072), (0.41276779770851135, 0.2630525529384613, -0.02854648418724537), (0.39452552795410156, 0.20568101108074188, -0.04388386011123657), (0.3831796944141388, 0.1662483811378479, -0.052405331283807755), (0.3754730522632599, 0.1261855810880661, -0.05781383439898491)]",[]
datasets/forward_9.png,forward,"[(0.45814406871795654, 0.4299756586551666, 4.0271476109410287e-07), (0.5157716870307922, 0.3985132575035095, -0.026427816599607468), (0.5582543611526489, 0.33446967601776123, -0.036375340074300766), (0.58690345287323, 0.2784562408924103, -0.0446905754506588), (0.6158519983291626, 0.24364733695983887, -0.05278538540005684), (0.5133855938911438, 0.233695387840271, -0.019749794155359268), (0.5247015357017517, 0.1574062705039978, -0.03585172817111015), (0.529504656791687, 0.109485924243927, -0.04970287159085274), (0.5326945185661316, 0.06638593971729279, -0.06048799306154251), (0.4761079251766205, 0.22529013454914093, -0.01978304795920849), (0.47731125354766846, 0.13821658492088318, -0.03443300351500511), (0.4788019359111786, 0.08238637447357178, -0.04805654659867287), (0.4798114597797394, 0.03403747081756592, -0.0582854226231575), (0.4423324465751648, 0.23668190836906433, -0.023436781018972397), (0.4320700168609619, 0.15838150680065155, -0.03966933488845825), (0.42833462357521057, 0.1068960577249527, -0.0525161474943161), (0.4268805682659149, 0.06086333096027374, -0.06125801056623459), (0.41072243452072144, 0.2641286253929138, -0.029862092807888985), (0.39283978939056396, 0.20608392357826233, -0.04659678414463997), (0.3815734386444092, 0.16621971130371094, -0.05591077357530594), (0.3739652931690216, 0.125370055437088, -0.0617857351899147)]",[]
